Date;Open;High;Low;Close;Volume
07/10/2019;10.34;10.34;10.34;10.34;0
07/09/2019;10.34;10.34;10.34;10.34;0
07/08/2019;10.34;10.34;10.34;10.34;0
07/05/2019;10.34;10.34;10.34;10.34;1,057
07/03/2019;9.85;9.85;9.85;9.85;165
07/02/2019;9.88;9.88;9.88;9.88;2,000
07/01/2019;9.995;9.995;9.995;9.995;0
06/28/2019;9.995;9.995;9.995;9.995;305
06/27/2019;9.885;9.885;9.885;9.885;0
06/26/2019;9.885;9.885;9.885;9.885;310
06/25/2019;9.85;9.85;9.85;9.85;0
06/24/2019;9.85;9.85;9.85;9.85;0
06/21/2019;9.85;9.85;9.85;9.85;5,750
06/20/2019;9.74;9.74;9.74;9.74;127
06/19/2019;9.7;9.7;9.7;9.7;217
06/18/2019;9.6;9.6;9.6;9.6;132
06/17/2019;9.7;9.75;9.7;9.725;5,462
06/14/2019;9.86;9.86;9.86;9.86;0
06/13/2019;9.86;9.86;9.86;9.86;0
06/12/2019;9.86;9.86;9.86;9.86;121
06/11/2019;9.755;9.755;9.755;9.755;0
06/10/2019;9.755;9.755;9.755;9.755;139
06/07/2019;9.85;9.85;9.85;9.85;2,500
06/06/2019;9.85;9.85;9.85;9.85;0
06/05/2019;9.85;9.85;9.85;9.85;0
06/04/2019;9.89;9.89;9.85;9.85;1,234
06/03/2019;9.816;9.816;9.816;9.816;0
05/31/2019;9.816;9.816;9.816;9.816;25,887
05/30/2019;9.89;9.89;9.85;9.85;2,696
05/29/2019;9.9;9.9;9.8;9.8;246
05/28/2019;10.15;10.15;10.15;10.15;0
05/24/2019;10.15;10.15;10.15;10.15;0
05/23/2019;10.15;10.15;10.15;10.15;0
05/22/2019;10.15;10.15;10.15;10.15;100
05/21/2019;10.3;10.3;10.3;10.3;0
05/20/2019;10.3;10.3;10.3;10.3;0
05/17/2019;10.3;10.3;10.3;10.3;0
05/16/2019;10.3;10.3;10.3;10.3;0
05/15/2019;10.3;10.3;10.3;10.3;0
05/14/2019;10.3;10.3;10.3;10.3;0
05/13/2019;10.3;10.3;10.3;10.3;0
05/10/2019;10.3;10.3;10.3;10.3;0
05/09/2019;10.3;10.3;10.3;10.3;402
05/08/2019;10.5;10.5;10.5;10.5;0
05/07/2019;10.59;10.59;10.5;10.5;322
05/06/2019;10.93;10.93;10.93;10.93;0
05/03/2019;10.93;10.93;10.93;10.93;150
05/02/2019;11.5;11.5;11.5;11.5;0
05/01/2019;11.5;11.5;11.5;11.5;0
04/30/2019;10.85;11.5;10.85;11.5;4,585
04/29/2019;10.95;10.95;10.95;10.95;0
04/26/2019;10.9;10.95;10.9;10.95;4,000
04/25/2019;10.8;10.8;10.8;10.8;336
04/24/2019;11.262;11.262;11.262;11.262;0
04/23/2019;11.262;11.262;11.262;11.262;0
04/22/2019;11.262;11.262;11.262;11.262;0
04/18/2019;11.262;11.262;11.262;11.262;0
04/17/2019;11.262;11.262;11.262;11.262;0
04/16/2019;11.262;11.262;11.262;11.262;0
04/15/2019;11.25;11.262;11.25;11.262;2,254
04/12/2019;11.15;11.15;11.15;11.15;0
04/11/2019;11.15;11.15;11.15;11.15;741
04/10/2019;11.05;11.05;11.05;11.05;0
04/09/2019;11.05;11.05;11.05;11.05;2,009
04/08/2019;10.982;10.982;10.9;10.9;4,125
04/05/2019;10.98;10.98;10.98;10.98;884
04/04/2019;10.8;10.8;10.8;10.8;0
04/03/2019;10.8;10.8;10.8;10.8;0
04/02/2019;10.8;10.8;10.8;10.8;310
04/01/2019;10.65;10.65;10.65;10.65;350
03/29/2019;10.7;10.7;10.7;10.7;0
03/28/2019;10.7;10.7;10.7;10.7;100
03/27/2019;11.45;11.45;11.45;11.45;0
03/26/2019;11.39;11.45;11.39;11.45;800
03/25/2019;11.54;11.54;11.54;11.54;0
03/22/2019;11.54;11.54;11.54;11.54;0
03/21/2019;11.54;11.54;11.54;11.54;300
03/20/2019;11.4;11.4;11.4;11.4;0
03/19/2019;11.4;11.4;11.4;11.4;0
03/18/2019;11.4;11.4;11.4;11.4;246
03/15/2019;11;11;11;11;0
03/14/2019;11;11;11;11;222
03/13/2019;11.04;11.04;11.04;11.04;0
03/12/2019;11.04;11.04;11.04;11.04;0
03/11/2019;11.04;11.04;11.04;11.04;0
03/08/2019;11.04;11.04;11.04;11.04;0
03/07/2019;11.04;11.04;11.04;11.04;278
03/06/2019;11.15;11.15;11.15;11.15;1,000
03/05/2019;11.26;11.26;11.26;11.26;335
03/04/2019;11.4;11.4;11.4;11.4;0
03/01/2019;11.35;11.4;11.35;11.4;889
02/28/2019;11.25;11.25;11.25;11.25;0
02/27/2019;11.25;11.25;11.25;11.25;0
02/26/2019;11.25;11.25;11.25;11.25;0
02/25/2019;11.15;11.25;11.15;11.25;396
02/22/2019;11.01;11.01;11.01;11.01;358
02/21/2019;10.9001;10.9001;10.9001;10.9001;0
02/20/2019;10.9001;10.9001;10.9001;10.9001;0
02/19/2019;10.9001;10.9001;10.9001;10.9001;0
02/15/2019;10.9001;10.9001;10.9001;10.9001;1,000
02/14/2019;10.8;10.9;10.79;10.79;408
02/13/2019;10.45;10.45;10.45;10.45;0
02/12/2019;10.45;10.45;10.45;10.45;0
02/11/2019;10.45;10.45;10.45;10.45;148
02/08/2019;10.35;10.35;10.35;10.35;514
02/07/2019;10.4272;10.55;10.4272;10.55;8,374
02/06/2019;10.75;10.75;10.75;10.75;0
02/05/2019;10.75;10.75;10.75;10.75;0
02/04/2019;10.78;10.78;10.75;10.75;577
02/01/2019;10.95;10.95;10.95;10.95;0
01/31/2019;10.95;10.95;10.95;10.95;0
01/30/2019;10.95;10.95;10.95;10.95;0
01/29/2019;10.95;10.95;10.95;10.95;0
01/28/2019;10.95;10.95;10.95;10.95;188
01/25/2019;11.1874;11.1874;11.1874;11.1874;0
01/24/2019;11.1874;11.1874;11.1874;11.1874;0
01/23/2019;11.1874;11.1874;11.1874;11.1874;1,300
01/22/2019;11.05;11.05;11.05;11.05;291
01/18/2019;11.05;11.05;11.05;11.05;298
01/17/2019;11;11;11;11;2,000
01/16/2019;11.03;11.03;11.03;11.03;1,500
01/15/2019;10.95;10.95;10.89;10.89;23,892
01/14/2019;11.105;11.105;11.105;11.105;0
01/11/2019;11.105;11.105;11.105;11.105;210
01/10/2019;11.2;11.25;11.2;11.25;573
01/09/2019;11.2;11.2;11.2;11.2;0
01/08/2019;11.2;11.2;11.2;11.2;0
01/07/2019;11.2;11.2;11.2;11.2;0
01/04/2019;11.2;11.2;11.2;11.2;142
01/03/2019;10.805;10.9;10.805;10.9;320
01/02/2019;10.95;10.95;10.95;10.95;0
12/31/2018;10.8;10.95;10.8;10.95;340
12/28/2018;10.9;10.9;10.9;10.9;428
12/27/2018;10.61;10.61;10.61;10.61;0
12/26/2018;10.45;10.61;10.45;10.61;2,551
12/24/2018;10.65;10.65;10.65;10.65;0
12/21/2018;10.65;10.65;10.65;10.65;3,632
12/20/2018;11.105;11.105;11.05;11.05;2,274
12/19/2018;11.25;11.3143;11.25;11.25;8,324
12/18/2018;11.25;11.25;11.25;11.25;0
12/17/2018;11.25;11.25;11.25;11.25;0
12/14/2018;11.25;11.25;11.25;11.25;300
12/13/2018;10.8;10.8;10.8;10.8;0
12/12/2018;10.8;10.8;10.8;10.8;0
12/11/2018;10.8;10.8;10.8;10.8;42,576
12/10/2018;10.6;10.63;10.6;10.63;300
12/07/2018;10.96;10.96;10.96;10.96;0
12/06/2018;10.96;10.96;10.96;10.96;0
12/04/2018;10.96;10.96;10.96;10.96;0
12/03/2018;10.96;10.96;10.96;10.96;0
11/30/2018;10.96;10.96;10.96;10.96;1,500
11/29/2018;10.85;10.85;10.85;10.85;0
11/28/2018;10.85;10.85;10.85;10.85;442
11/27/2018;10.85;10.85;10.85;10.85;137
11/26/2018;10.7;10.7;10.7;10.7;0
11/23/2018;10.7;10.7;10.7;10.7;0
11/21/2018;10.7;10.7;10.7;10.7;0
11/20/2018;10.7;10.7;10.7;10.7;0
11/19/2018;10.7;10.7;10.7;10.7;317
11/16/2018;10.838;10.838;10.838;10.838;2,775
11/15/2018;10.7497;10.7497;10.7497;10.7497;904
11/14/2018;10.85;10.85;10.85;10.85;0
11/13/2018;10.85;10.85;10.85;10.85;0
11/12/2018;10.91;10.91;10.85;10.85;1,281
11/09/2018;11;11.1;11;11.1;1,865
11/08/2018;11.15;11.15;11.15;11.15;237
11/07/2018;10.9386;10.9386;10.9386;10.9386;0
11/06/2018;10.9386;10.9386;10.9386;10.9386;0
11/05/2018;10.9386;10.9386;10.9386;10.9386;20,316
11/02/2018;10.9;10.9;10.9;10.9;0
11/01/2018;10.9;10.9;10.9;10.9;300
10/31/2018;10.8;10.8;10.8;10.8;2,185
10/30/2018;10.99;10.99;10.99;10.99;0
10/29/2018;10.99;10.99;10.99;10.99;1,000
10/26/2018;10.88;10.88;10.88;10.88;1,070
10/25/2018;10.9501;10.9501;10.95;10.95;272
10/24/2018;11.45;11.45;11.45;11.45;0
10/23/2018;11.45;11.45;11.45;11.45;0
10/22/2018;11.45;11.45;11.45;11.45;0
10/19/2018;11.45;11.45;11.45;11.45;2,093
10/18/2018;11.35;11.35;11.35;11.35;100
10/17/2018;11.61;11.61;11.55;11.575;1,141
10/16/2018;11.55;11.55;11.55;11.55;0
10/15/2018;11.55;11.55;11.55;11.55;833
10/12/2018;11.8;11.8;11.8;11.8;1,085
10/11/2018;11.71;11.71;11.605;11.605;2,400
10/10/2018;11.7;11.7;11.7;11.7;0
10/09/2018;11.7;11.7;11.7;11.7;0
10/08/2018;11.7;11.7;11.7;11.7;121
10/05/2018;12.1;12.1;12.1;12.1;0
10/04/2018;12.1;12.1;12.1;12.1;163
10/03/2018;12.2;12.2;12.2;12.2;241
10/02/2018;12.85;12.85;12.85;12.85;0
10/01/2018;12.85;12.85;12.85;12.85;0
09/28/2018;12.85;12.85;12.85;12.85;0
09/27/2018;12.85;12.85;12.85;12.85;460
09/26/2018;12.45;12.4501;12.45;12.45;986
09/25/2018;12.35;12.35;12.35;12.35;0
09/24/2018;12.35;12.35;12.35;12.35;0
09/21/2018;12.35;12.35;12.35;12.35;0
09/20/2018;12.35;12.35;12.35;12.35;495
09/19/2018;11.967;11.967;11.967;11.967;308
09/18/2018;11.9;11.9;11.9;11.9;0
09/17/2018;11.9;11.9;11.9;11.9;2,837
09/14/2018;11.81;11.81;11.81;11.81;0
09/13/2018;11.81;11.81;11.81;11.81;0
09/12/2018;11.81;11.81;11.81;11.81;0
09/11/2018;11.81;11.81;11.81;11.81;260
09/10/2018;11.94;11.94;11.94;11.94;0
09/07/2018;11.94;11.94;11.94;11.94;202
09/06/2018;12.1;12.1;12.1;12.1;0
09/05/2018;12.1;12.1;12.1;12.1;0
09/04/2018;12.1;12.1;12.1;12.1;0
08/31/2018;12.1;12.1;12.1;12.1;0
08/30/2018;12.1;12.1;12.1;12.1;0
08/29/2018;12.1;12.1;12.1;12.1;0
08/28/2018;12.1;12.1;12.1;12.1;793
08/27/2018;12.155;12.155;12.155;12.155;0
08/24/2018;12.155;12.155;12.155;12.155;0
08/23/2018;12.155;12.155;12.155;12.155;0
08/22/2018;12.155;12.155;12.155;12.155;134
08/21/2018;11.85;11.85;11.85;11.85;0
08/20/2018;11.85;11.85;11.85;11.85;0
08/17/2018;11.85;11.85;11.85;11.85;0
08/16/2018;11.85;11.85;11.85;11.85;270
08/15/2018;11.7;11.7;11.7;11.7;118
08/14/2018;11.8;11.8;11.8;11.8;0
08/13/2018;11.8;11.8;11.8;11.8;0
08/10/2018;11.85;11.85;11.8;11.8;852
08/09/2018;12.25;12.25;12.25;12.25;0
08/08/2018;12.25;12.25;12.25;12.25;0
08/07/2018;12.05;12.25;12.05;12.25;594
08/06/2018;12.225;12.225;12.225;12.225;0
08/03/2018;12.1775;12.225;12.1775;12.225;4,880
08/02/2018;12.1;12.1;12.1;12.1;477
08/01/2018;12.35;12.35;12.35;12.35;0
07/31/2018;12.35;12.35;12.35;12.35;100
07/30/2018;12.3;12.3;12.3;12.3;0
07/27/2018;12.3;12.3;12.3;12.3;1,236
07/26/2018;12.3;12.3;12.25;12.25;37,904
07/25/2018;12.11;12.11;11.95;11.99;891
07/24/2018;11.75;11.75;11.75;11.75;0
07/23/2018;11.75;11.75;11.75;11.75;100
07/20/2018;11.4;11.4;11.4;11.4;0
07/19/2018;11.4;11.4;11.4;11.4;0
07/18/2018;11.4;11.4;11.4;11.4;0
07/17/2018;11.4;11.4;11.4;11.4;600
07/16/2018;11.4;11.4;11.4;11.4;0
07/13/2018;11.4;11.4;11.4;11.4;0
07/12/2018;11.4;11.4;11.4;11.4;0
07/11/2018;11.4;11.4;11.4;11.4;0
07/10/2018;11.4;11.4;11.4;11.4;0
07/09/2018;11.4;11.4;11.4;11.4;0
07/06/2018;11.15;11.4;11.15;11.4;313
07/05/2018;11.15;11.15;11.15;11.15;435
07/03/2018;10.95;11.05;10.95;11.05;667
07/02/2018;10.75;10.75;10.75;10.75;0
06/29/2018;10.75;10.75;10.75;10.75;0
06/28/2018;10.7;10.75;10.7;10.75;1,316
06/27/2018;10.85;10.85;10.85;10.85;488
06/26/2018;10.913;10.913;10.79;10.79;1,800
06/25/2018;10.83;10.83;10.83;10.83;189
06/22/2018;10.665;10.665;10.665;10.665;0
06/21/2018;10.8;10.8;10.665;10.665;373
06/20/2018;10.842;10.842;10.842;10.842;0
06/19/2018;10.842;10.842;10.842;10.842;254
06/18/2018;11.35;11.35;11.35;11.35;0
06/15/2018;10.85;11.35;10.85;11.35;247
06/14/2018;11.3;11.3;11.3;11.3;0
06/13/2018;11.3;11.3;11.3;11.3;463
06/12/2018;11.3;11.3;11.3;11.3;0
06/11/2018;11.3;11.3;11.3;11.3;300
06/08/2018;11;11;11;11;563
06/07/2018;11.1976;11.1976;11.092;11.092;2,937
06/06/2018;10.8;10.965;10.8;10.965;600
06/05/2018;11;11;11;11;0
06/04/2018;11;11;11;11;100
06/01/2018;11.08;11.08;11.08;11.08;0
05/31/2018;10.8;11.08;10.8;11.08;5,283
05/30/2018;11.0608;11.0608;11.0608;11.0608;20,340
05/29/2018;11.1486;11.1486;11.1486;11.1486;0
05/25/2018;11.1486;11.1486;11.1486;11.1486;4,615
05/24/2018;11.7;11.7;11.7;11.7;0
05/23/2018;11.7;11.7;11.7;11.7;0
05/22/2018;11.7;11.7;11.7;11.7;0
05/21/2018;11.7;11.7;11.7;11.7;0
05/18/2018;11.7;11.7;11.7;11.7;471
05/17/2018;11.5;11.5;11.5;11.5;0
05/16/2018;11.5;11.5;11.5;11.5;0
05/15/2018;11.5;11.5;11.5;11.5;0
05/14/2018;11.51;11.51;11.5;11.5;5,000
05/11/2018;11.14;11.14;11.14;11.14;0
05/10/2018;11.14;11.14;11.14;11.14;0
05/09/2018;11.14;11.14;11.14;11.14;0
05/08/2018;11.14;11.14;11.14;11.14;0
05/07/2018;11.14;11.14;11.14;11.14;0
05/04/2018;11.14;11.14;11.14;11.14;122
05/03/2018;10.85;10.85;10.85;10.85;0
05/02/2018;10.85;10.85;10.85;10.85;0
05/01/2018;10.85;10.85;10.85;10.85;177
04/30/2018;11.37;11.37;11.37;11.37;0
04/27/2018;11.37;11.37;11.37;11.37;0
04/26/2018;11.37;11.37;11.37;11.37;0
04/25/2018;11.35;11.37;11.31;11.37;620
04/24/2018;11.67;11.67;11.67;11.67;0
04/23/2018;11.67;11.67;11.67;11.67;0
04/20/2018;11.67;11.67;11.67;11.67;0
04/19/2018;11.67;11.67;11.67;11.67;0
04/18/2018;11.67;11.67;11.67;11.67;0
04/17/2018;12.2;12.2;11.67;11.67;440
04/16/2018;12;12.1;12;12.1;810
04/13/2018;11.7;11.72;11.7;11.72;2,020
04/12/2018;11.45;11.45;11.45;11.45;133
04/11/2018;11.8;11.8;11.8;11.8;0
04/10/2018;11.8;11.8;11.8;11.8;0
04/09/2018;11.8;11.8;11.8;11.8;500
04/06/2018;11.85;11.85;11.85;11.85;238
04/05/2018;11.95;12.45;11.95;12.45;1,280
04/04/2018;11.95;11.95;11.9;11.9;806
04/03/2018;12.07;12.07;12.07;12.07;0
04/02/2018;12.07;12.07;12.07;12.07;128
03/29/2018;12.75;12.75;12.75;12.75;520
03/28/2018;12.35;12.35;12.35;12.35;0
03/27/2018;12.35;12.35;12.35;12.35;0
03/26/2018;12.35;12.35;12.35;12.35;0
03/23/2018;12.35;12.35;12.35;12.35;200
03/22/2018;13.63;13.63;13.63;13.63;0
03/21/2018;13.63;13.63;13.63;13.63;100
03/20/2018;13.9;13.9;13.9;13.9;0
03/19/2018;13.9;13.9;13.9;13.9;0
03/16/2018;13.9;13.9;13.9;13.9;0
03/15/2018;13.9;13.9;13.9;13.9;0
03/14/2018;13.9;13.9;13.9;13.9;0
03/13/2018;13.9;13.9;13.9;13.9;0
03/12/2018;13.9;13.9;13.9;13.9;0
03/09/2018;13.9;13.9;13.9;13.9;362
03/08/2018;13.8;13.85;13.8;13.8;4,215
03/07/2018;13.4;13.4;13.4;13.4;0
03/06/2018;13.4;13.4;13.4;13.4;0
03/05/2018;13.4;13.4;13.4;13.4;1,756
03/02/2018;14.02;14.02;14.02;14.02;0
03/01/2018;14.02;14.02;14.02;14.02;0
02/28/2018;14.02;14.02;14.02;14.02;0
02/27/2018;14.15;14.15;14.02;14.02;600
02/26/2018;14.25;14.25;14.25;14.25;200
02/23/2018;14.4;14.4;14.4;14.4;0
02/22/2018;14.4;14.4;14.4;14.4;600
02/21/2018;14.55;14.55;14.55;14.55;300
02/20/2018;14;14;14;14;0
02/16/2018;14;14;14;14;0
02/15/2018;14;14;14;14;0
02/14/2018;14;14;14;14;200
02/13/2018;13.53;13.53;13.53;13.53;0
02/12/2018;13.53;13.53;13.53;13.53;540
02/09/2018;13.5;13.5;13.5;13.5;100
02/08/2018;14.5;14.5;14.5;14.5;0
02/07/2018;14.5;14.5;14.5;14.5;0
02/06/2018;14.5;14.5;14.5;14.5;0
02/05/2018;14.5;14.5;14.5;14.5;0
02/02/2018;14.5;14.5;14.5;14.5;0
02/01/2018;14.5;14.5;14.5;14.5;1,279
01/31/2018;14.45;14.45;14.45;14.45;0
01/30/2018;14.45;14.45;14.45;14.45;0
01/29/2018;14.45;14.45;14.45;14.45;0
01/26/2018;14.45;14.45;14.45;14.45;0
01/25/2018;14.45;14.45;14.45;14.45;500
01/24/2018;14.21;14.21;14.21;14.21;0
01/23/2018;14.21;14.21;14.21;14.21;0
01/22/2018;14.21;14.21;14.21;14.21;0
01/19/2018;14.21;14.21;14.21;14.21;0
01/18/2018;14.21;14.21;14.21;14.21;0
01/17/2018;14.21;14.21;14.21;14.21;514
01/16/2018;13.94;13.94;13.94;13.94;123
01/12/2018;14.2;14.2;14.2;14.2;0
01/11/2018;14.2;14.2;14.2;14.2;0
01/10/2018;14.2;14.2;14.2;14.2;0
01/09/2018;14.2;14.2;14.2;14.2;122
01/08/2018;13.45;13.45;13.45;13.45;0
01/05/2018;13.45;13.45;13.45;13.45;0
01/04/2018;13.45;13.45;13.45;13.45;0
01/03/2018;13.45;13.45;13.45;13.45;1,000
01/02/2018;13.45;13.45;13.45;13.45;0
12/29/2017;13.45;13.45;13.45;13.45;0
12/28/2017;13.45;13.45;13.45;13.45;211
12/27/2017;13.697;13.697;13.697;13.697;4,973
12/26/2017;13.5;13.5;13.5;13.5;0
12/22/2017;13.5;13.5;13.5;13.5;380
12/21/2017;13.1397;13.1397;13.1397;13.1397;0
12/20/2017;13.1397;13.1397;13.1397;13.1397;0
12/19/2017;13.1397;13.1397;13.1397;13.1397;0
12/18/2017;13.1397;13.1397;13.1397;13.1397;0
12/15/2017;13.1397;13.1397;13.1397;13.1397;0
12/14/2017;13.1397;13.1397;13.1397;13.1397;0
12/13/2017;13.1397;13.1397;13.1397;13.1397;0
12/12/2017;13.1397;13.1397;13.1397;13.1397;0
12/11/2017;13.1397;13.1397;13.1397;13.1397;0
12/08/2017;13.1397;13.1397;13.1397;13.1397;0
12/07/2017;13.1397;13.1397;13.1397;13.1397;5,221
12/06/2017;12.9;12.9;12.9;12.9;0
12/05/2017;12.9;12.9;12.9;12.9;389
12/04/2017;13.46;13.46;13.46;13.46;100
12/01/2017;13.45;13.45;13.45;13.45;0
11/30/2017;13.45;13.45;13.45;13.45;0
11/29/2017;13.45;13.45;13.45;13.45;329
11/28/2017;13.7455;13.7455;13.7455;13.7455;1,827
11/27/2017;13.25;13.25;13.25;13.25;0
11/24/2017;13.25;13.25;13.25;13.25;0
11/22/2017;13.25;13.25;13.25;13.25;0
11/21/2017;13.25;13.25;13.25;13.25;595
11/20/2017;13.85;13.85;13.85;13.85;0
11/17/2017;13.85;13.85;13.85;13.85;100
11/16/2017;14.25;14.25;14.25;14.25;0
11/15/2017;14.25;14.25;14.25;14.25;0
11/14/2017;14.25;14.25;14.25;14.25;0
11/13/2017;14.25;14.25;14.25;14.25;0
11/10/2017;14.25;14.25;14.25;14.25;0
11/09/2017;14.25;14.25;14.25;14.25;0
11/08/2017;14.25;14.25;14.25;14.25;0
11/07/2017;14.25;14.25;14.25;14.25;0
11/06/2017;14.25;14.25;14.25;14.25;0
11/03/2017;14.25;14.25;14.25;14.25;0
11/02/2017;14.25;14.25;14.25;14.25;0
11/01/2017;14.25;14.25;14.25;14.25;309
10/31/2017;14.46;14.46;14.46;14.46;0
10/30/2017;14.46;14.46;14.46;14.46;0
10/27/2017;14.46;14.46;14.46;14.46;0
10/26/2017;14.46;14.46;14.46;14.46;500
10/25/2017;15.05;15.05;15.05;15.05;0
10/24/2017;15.05;15.05;15.05;15.05;0
10/23/2017;15.05;15.05;15.05;15.05;0
10/20/2017;15.05;15.05;15.05;15.05;120
10/19/2017;15.15;15.15;15.15;15.15;100
10/18/2017;15.3;15.3;15.3;15.3;0
10/17/2017;15.3;15.3;15.3;15.3;0
10/16/2017;15.3;15.3;15.3;15.3;0
10/13/2017;15.3;15.3;15.3;15.3;0
10/12/2017;15.3;15.3;15.3;15.3;0
10/11/2017;15.3;15.3;15.3;15.3;135
10/10/2017;14.9787;14.9787;14.9787;14.9787;0
10/09/2017;14.9787;14.9787;14.9787;14.9787;0
10/06/2017;14.9787;14.9787;14.9787;14.9787;0
10/05/2017;14.9787;14.9787;14.9787;14.9787;0
10/04/2017;14.9787;14.9787;14.9787;14.9787;0
10/03/2017;14.9787;14.9787;14.9787;14.9787;0
10/02/2017;14.9787;14.9787;14.9787;14.9787;0
09/29/2017;14.9787;14.9787;14.9787;14.9787;0
09/28/2017;14.9787;14.9787;14.9787;14.9787;0
09/27/2017;14.9787;14.9787;14.9787;14.9787;20,340
09/26/2017;14.95;14.95;14.95;14.95;0
09/25/2017;14.95;14.95;14.95;14.95;0
09/22/2017;14.95;14.95;14.95;14.95;0
09/21/2017;14.95;14.95;14.95;14.95;0
09/20/2017;14.95;14.95;14.95;14.95;0
09/19/2017;14.95;14.95;14.95;14.95;0
09/18/2017;14.92;14.95;14.92;14.95;520
09/15/2017;14.8015;14.8015;14.8015;14.8015;0
09/14/2017;14.8015;14.8015;14.8015;14.8015;0
09/13/2017;14.8015;14.8015;14.8015;14.8015;0
09/12/2017;14.8015;14.8015;14.8015;14.8015;2,300
09/11/2017;14.3;14.3;14.3;14.3;0
09/08/2017;14.3;14.3;14.3;14.3;0
09/07/2017;14.3;14.3;14.3;14.3;3,000
09/06/2017;14.45;14.45;14.45;14.45;0
09/05/2017;14.45;14.45;14.45;14.45;0
09/01/2017;14.45;14.45;14.45;14.45;0
08/31/2017;14.45;14.45;14.45;14.45;0
08/30/2017;14.45;14.45;14.45;14.45;167
08/29/2017;14.525;14.525;14.525;14.525;0
08/28/2017;14.525;14.525;14.525;14.525;0
08/25/2017;14.525;14.525;14.525;14.525;0
08/24/2017;14.525;14.525;14.525;14.525;0
08/23/2017;14.525;14.525;14.525;14.525;0
08/22/2017;14.525;14.525;14.525;14.525;0
08/21/2017;14.525;14.525;14.525;14.525;113
08/18/2017;14.2;14.2;14.2;14.2;678
08/17/2017;14.7;14.7;14.7;14.7;0
08/16/2017;14.7;14.7;14.7;14.7;0
08/15/2017;14.7;14.7;14.7;14.7;0
08/14/2017;14.7;14.7;14.7;14.7;0
08/11/2017;14.7;14.7;14.7;14.7;0
08/10/2017;14.7;14.7;14.7;14.7;0
08/09/2017;14.7;14.7;14.7;14.7;0
08/08/2017;14.7;14.7;14.7;14.7;0
08/07/2017;14.7;14.7;14.7;14.7;0
08/04/2017;14.7;14.7;14.7;14.7;0
08/03/2017;14.7;14.7;14.7;14.7;0
08/02/2017;14.7;14.7;14.7;14.7;0
08/01/2017;14.7;14.7;14.7;14.7;0
07/31/2017;14.7;14.7;14.7;14.7;0
07/28/2017;14.7;14.7;14.7;14.7;0
07/27/2017;14.7;14.7;14.7;14.7;0
07/26/2017;14.7;14.7;14.7;14.7;0
07/25/2017;14.7;14.7;14.7;14.7;0
07/24/2017;14.7;14.7;14.7;14.7;0
07/21/2017;14.7;14.7;14.7;14.7;0
07/20/2017;14.7;14.7;14.7;14.7;0
07/19/2017;14.7;14.7;14.7;14.7;0
07/18/2017;14.7;14.7;14.7;14.7;0
07/17/2017;14.7;14.7;14.7;14.7;0
07/14/2017;14.7;14.7;14.7;14.7;0
07/13/2017;14.7;14.7;14.7;14.7;123
07/12/2017;14.6;14.6;14.6;14.6;150
07/11/2017;13.75;13.75;13.75;13.75;0
07/10/2017;13.75;13.75;13.75;13.75;0
07/07/2017;13.75;13.75;13.75;13.75;0
07/06/2017;13.75;13.75;13.75;13.75;0
07/05/2017;13.75;13.75;13.75;13.75;0
07/03/2017;13.75;13.75;13.75;13.75;0
06/30/2017;13.75;13.75;13.75;13.75;0
06/29/2017;13.75;13.75;13.75;13.75;0
06/28/2017;13.75;13.75;13.75;13.75;0
06/27/2017;13.75;13.75;13.75;13.75;500
06/26/2017;13.55;13.55;13.55;13.55;3,736
06/23/2017;13.6;13.6;13.6;13.6;0
06/22/2017;13.6;13.6;13.6;13.6;0
06/21/2017;13.6;13.6;13.6;13.6;0
06/20/2017;13.6;13.6;13.6;13.6;350
06/19/2017;13.75;13.75;13.75;13.75;0
06/16/2017;13.75;13.75;13.75;13.75;2,510
06/15/2017;14;14;13.8;13.8;1,237
06/14/2017;14;14;14;14;0
06/13/2017;14;14;14;14;521
06/12/2017;13.85;13.85;13.85;13.85;900
06/09/2017;13.9;13.9;13.9;13.9;1,500
06/08/2017;13.75;13.75;13.75;13.75;0
06/07/2017;13.75;13.75;13.75;13.75;0
06/06/2017;13.75;13.75;13.75;13.75;0
06/05/2017;13.75;13.75;13.75;13.75;790
06/02/2017;13.75;13.75;13.75;13.75;121
06/01/2017;13.75;13.75;13.75;13.75;126
05/31/2017;13.85;13.85;13.85;13.85;689
05/30/2017;14.225;14.225;14.225;14.225;0
05/26/2017;14.225;14.225;14.225;14.225;0
05/25/2017;14.225;14.225;14.225;14.225;0
05/24/2017;14.225;14.225;14.225;14.225;0
05/23/2017;14.225;14.225;14.225;14.225;0
05/22/2017;14.225;14.225;14.225;14.225;0
05/19/2017;14.225;14.225;14.225;14.225;0
05/18/2017;14.225;14.225;14.225;14.225;2,364
05/17/2017;14.45;14.45;14.45;14.45;0
05/16/2017;14.45;14.45;14.45;14.45;0
05/15/2017;14.15;14.45;14.15;14.45;900
05/12/2017;14.15;14.15;14.15;14.15;0
05/11/2017;14.15;14.15;14.15;14.15;0
05/10/2017;14.15;14.15;14.15;14.15;129
05/09/2017;14.11;14.11;14.11;14.11;0
05/08/2017;14.11;14.11;14.11;14.11;300
05/05/2017;14.59;14.59;14.59;14.59;0
05/04/2017;14.59;14.59;14.59;14.59;0
05/03/2017;14.59;14.59;14.59;14.59;0
05/02/2017;14.59;14.59;14.59;14.59;0
